123,CONWAY REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,575.78 ",2302 COLLEGE AVENUE,CONWAY,AR,72034
124,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,461.81 ",3333 SPRINGHILL DRIVE,NORTH LITTLE RO,AR,72117
125,ARKANSAS METHODIST MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,836.48 ",900 WEST KINGSHIGHWAY,PARAGOULD,AR,72450
126,ST MARYS REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,203.92 ",1808 WEST MAIN STREET,RUSSELLVILLE,AR,72801
127,SPARKS REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,286.31 ",1001 TOWSON AVENUE,FORT SMITH,AR,72901
128,ST EDWARD MERCY MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,319.05 ",7301 ROGERS AVE,FORT SMITH,AR,72917
129,JEFFERSON REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,341.69 ",1600 WEST 40TH AVENUE,PINE BLUFF,AR,71603
130,NATIONAL PARK MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,804.06 ",1910 MALVERN AVENUE,HOT SPRINGS,AR,71901
131,SALINE MEMORIAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,498.35 ",#1 MEDICAL PARK DRIVE,BENTON,AR,72015
132,MEDICAL CENTER SOUTH ARKANSAS,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,366.00 ",700 WEST GROVE STREET,EL DORADO,AR,71731
133,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,246.71 ","9601 INTERSTATE 630, EXIT 7",LITTLE ROCK,AR,72205
134,NEA BAPTIST MEMORIAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,630.76 ",3024 STADIUM BOULEVARD,JONESBORO,AR,72401
135,WHITE RIVER MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,732.03 ",1710 HARRISON STREET,BATESVILLE,AR,72503
136,ST VINCENT MEDICAL CENTER/NORTH,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,127.00 ",2215 WILDWOOD AVENUE,SHERWOOD,AR,72120
137,ARKANSAS SURGICAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$10,844.28 ",5201 NORTH SHORE DRIVE,NO LITTLE ROCK,AR,72118
138,PHYSICIANS' SPECIALTY HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$10,596.95 ",3873 NORTH PARKVIEW DRIVE,FAYETTEVILLE,AR,72703
139,ST ROSE HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$23,114.21 ",27200 CALAROGA AVE,HAYWARD,CA,94545
140,ST JOSEPH HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$17,263.56 ",2700 DOLBEER ST,EUREKA,CA,95501
141,PENINSULA MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$17,128.93 ",1501 TROUSDALE DRIVE,BURLINGAME,CA,94010
142,QUEEN OF THE VALLEY MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$17,684.37 ",1000 TRANCAS ST,NAPA,CA,94558
143,ST HELENA HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$19,995.29 ",10 WOODLAND ROAD,SAINT HELENA,CA,94574
144,SUTTER AMADOR HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$17,500.92 ",200 MISSION BLVD,JACKSON,CA,95642
145,ARROYO GRANDE COMMUNITY HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,802.02 ",345 S HALCYON RD,ARROYO GRANDE,CA,93420
146,MERCY GENERAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$21,452.46 ",4001 J ST,SACRAMENTO,CA,95819
147,PACIFIC ALLIANCE MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$24,226.84 ",531 W COLLEGE ST,LOS ANGELES,CA,90012
148,RIVERSIDE COMMUNITY HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$17,246.51 ",4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501
149,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$21,694.66 ",200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103
150,GROSSMONT HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,679.05 ",5555 GROSSMONT CENTER DRIVE BOX 58,LA MESA,CA,91942
151,OROVILLE HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,136.54 ",2767 OLIVE HIGHWAY,OROVILLE,CA,95966
152,BAKERSFIELD MEMORIAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,553.12 ",420 34TH ST BOX 1888,BAKERSFIELD,CA,93301
153,SANTA CLARA VALLEY MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$29,937.52 ",751 SOUTH BASCOM AVENUE,SAN JOSE,CA,95128
154,ENLOE MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,050.28 ",1531 ESPLANADE,CHICO,CA,95926
155,ST ELIZABETH COMMUNITY HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$17,764.68 ",2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,CA,96080
156,ALTA BATES SUMMIT MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$21,646.22 ",350 HAWTHORNE AVENUE,OAKLAND,CA,94609
157,EL CENTRO REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$18,145.16 ",1415 ROSS AVENUE,EL CENTRO,CA,92243
158,OJAI VALLEY COMMUNITY HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,449.16 ",1306 MARICOPA HWY,OJAI,CA,93023
159,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$21,926.13 ",2333 BUCHANAN STREET,SAN FRANCISCO,CA,94115
160,CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$24,423.93 ",3555 CESAR CHAVEZ STREET,SAN FRANCISCO,CA,94110
161,ANTELOPE VALLEY HOSPITAL MED CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$17,436.26 ",1600 W AVE J,LANCASTER,CA,93534
162,KAWEAH DELTA MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,324.29 ",400 W MINERAL KING AVE,VISALIA,CA,93291
163,GLENDALE MEM HOSPITAL & HLTH CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$19,982.88 ",1420 S CENTRAL AVE,GLENDALE,CA,91204
164,COMMUNITY REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$19,322.53 ",2823 FRESNO STREET,FRESNO,CA,93715
165,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$23,089.27 ",1300 N VERMONT AVE,LOS ANGELES,CA,90028
166,OAK VALLEY DISTRICT HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,974.00 ",350 S OAK AVE,OAKDALE,CA,95361
167,ST JOSEPH HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,720.94 ",1100 WEST STEWART DR,ORANGE,CA,92868
168,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,360.00 ",1200 EL CAMINO REAL,SOUTH SAN FRANC,CA,94080
169,KAISER FOUNDATION HOSPITAL-SANTA CLARA,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$20,030.41 ",700 LAWRENCE EXPRESSWAY,SANTA CLARA,CA,95051
170,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,927.44 ",1425 S MAIN ST,WALNUT CREEK,CA,94596
171,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,415.38 ",975 SERENO DR,VALLEJO,CA,94589
172,KAISER FOUNDATION HOSPITAL OAKLAND/RICHMOND,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$18,260.52 ",280 W MAC ARTHUR BLVD,OAKLAND,CA,94611
173,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,779.00 ",2425 GEARY BLVD,SAN FRANCISCO,CA,94115
174,SCRIPPS MERCY HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$18,830.12 ",4077 5TH AVE,SAN DIEGO,CA,92103
175,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,656.35 ",1300 W 7TH ST,SAN PEDRO,CA,90732
176,DOCTORS MEDICAL CENTER-SAN PABLO,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$19,999.87 ",2000 VALE RD,SAN PABLO,CA,94806
177,ST JOHNS REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,441.71 ",1600 N ROSE AVE,OXNARD,CA,93030
178,ST JOSEPHS MED CENTER OF STOCKTON,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$18,156.53 ",1800 N CALIFORNIA ST,STOCKTON,CA,95204
179,SONOMA VALLEY HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$17,068.10 ",347 ANDRIEUX ST,SONOMA,CA,95476
180,COMMUNITY AND MISSION  HOSPITAL OF HUNTINGTON PARK,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$21,261.00 ",2623 E SLAUSON AVE,HUNTINGTON PARK,CA,90255
181,SAINT AGNES MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,520.92 ",1303 E HERNDON AVE,FRESNO,CA,93710
182,"DOCTORS HOSPITAL OF WEST COVINA, INC",470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,541.27 ",725 S ORANGE AVE,WEST COVINA,CA,91790
183,SAN ANTONIO COMMUNITY HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,641.33 ",999 SAN BERNARDINO RD,UPLAND,CA,91786
184,SHARP MEMORIAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$17,117.73 ",7901 FROST ST,SAN DIEGO,CA,92123
185,SUTTER SOLANO MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$21,730.61 ",300 HOSPITAL DR,VALLEJO,CA,94589
186,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$17,926.80 ",3865 JACKSON STREET,RIVERSIDE,CA,92503
187,WHITE MEMORIAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$22,706.37 ",1720 E CESAR AVENUE,LOS ANGELES,CA,90033
188,SAINT FRANCIS MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$22,819.73 ",3630 EAST IMPERIAL HIGHWAY,LYNWOOD,CA,90262
189,MARIAN MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,665.90 ",1400 E CHURCH ST,SANTA MARIA,CA,93454
190,SUTTER GENERAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$18,783.19 ",2801 L STREET,SACRAMENTO,CA,95816
191,LOMPOC VALLEY MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,237.59 ",1515 E OCEAN AVENUE,LOMPOC,CA,93436
192,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,686.60 ",1250 16TH STREET,SANTA MONICA,CA,90404
193,PALOMAR MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,558.39 ",555 E VALLEY PARKWAY,ESCONDIDO,CA,92025
194,NORTHRIDGE HOSPITAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$17,494.93 ",18300 ROSCOE BLVD,NORTHRIDGE,CA,91325
195,DOCTORS HOSPITAL OF MANTECA,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,567.46 ",1205 E NORTH ST,MANTECA,CA,95336
196,ADVENTIST MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,338.58 ",115 MALL DRIVE,HANFORD,CA,93230
197,DAMERON HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,833.61 ",525 WEST ACACIA STREET,STOCKTON,CA,95203
198,VERDUGO HILLS HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,290.63 ",1812 VERDUGO BLVD,GLENDALE,CA,91209
199,REGIONAL MEDICAL CENTER OF SAN JOSE,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$25,041.40 ",225 N JACKSON AVENUE,SAN JOSE,CA,95116
200,VALLEY PRESBYTERIAN HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$20,130.29 ",15107 VANOWEN ST,VAN NUYS,CA,91406
201,WOODLAND MEMORIAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$20,407.31 ",1325 COTTONWOOD STREET,WOODLAND,CA,95695
202,TRI-CITY MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,661.55 ",4002 VISTA WAY,OCEANSIDE,CA,92056
203,ST BERNARDINE MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$17,456.60 ",2101 N WATERMAN AVE,SAN BERNARDINO,CA,92404
204,NOVATO COMMUNITY HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,938.19 ",180 ROWLAND WAY,NOVATO,CA,94945
205,SAN GABRIEL VALLEY MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$18,680.48 ",438 W LAS TUNAS DRIVE,SAN GABRIEL,CA,91776
206,RIDEOUT MEMORIAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,241.00 ",726 4TH ST,MARYSVILLE,CA,95901
207,PETALUMA VALLEY HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$17,359.01 ",400 N MCDOWELL BLVD,PETALUMA,CA,94954
208,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,566.20 ",13652 CANTARA ST,PANORAMA CITY,CA,91402
209,KAISER FOUNDATION HOSPITAL - LOS ANGELES,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,858.07 ",4867 SUNSET BLVD,LOS ANGELES,CA,90027
210,KAISER FOUNDATION HOSPITAL - DOWNEY,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,026.15 ",9333 IMPERIAL HIGHWAY,DOWNEY,CA,90242
211,KAISER FOUNDATION HOSPITAL FONTANA,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,455.61 ",9961 SIERRA AVE,FONTANA,CA,92335
212,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,820.10 ",23625 W R HOLMAN HIGHWAY,MONTEREY,CA,93940
213,CALIFORNIA HOSPITAL MEDICAL CENTER LA,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$22,573.17 ",1401 SOUTH GRAND AVENUE,LOS ANGELES,CA,90015
214,SIERRA NEVADA MEMORIAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,453.58 ",155 GLASSON WAY,GRASS VALLEY,CA,95945
215,SAINT FRANCIS MEMORIAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$21,831.15 ",900 HYDE ST,SAN FRANCISCO,CA,94109
216,O'CONNOR HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$20,887.91 ",2105 FOREST AVENUE,SAN JOSE,CA,95128
217,VENTURA COUNTY MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$22,050.20 ",3291 LOMA VISTA RD,VENTURA,CA,93003
218,SAN JOAQUIN GENERAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$23,080.58 ",500 W HOSPITAL ROAD,FRENCH CAMP,CA,95231
219,ST JUDE MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,816.85 ",101 E VALENCIA MESA DRIVE,FULLERTON,CA,92835
220,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,777.00 ",12401 E WASHINGTON BLVD,WHITTIER,CA,90602
221,SANTA ROSA MEMORIAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$18,386.68 ",1165 MONTGOMERY DR,SANTA ROSA,CA,95405
222,EMANUEL MEDICAL CENTER INC,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,090.46 ",825 DELBON AVE,TURLOCK,CA,95382
223,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$18,065.01 ",1601 YGNACIO VALLEY RD,WALNUT CREEK,CA,94598
224,ST MARY MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$20,297.55 ",1050 LINDEN AVE,LONG BEACH,CA,90813
225,WATSONVILLE COMMUNITY HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$22,983.80 ",75 NIELSON STREET,WATSONVILLE,CA,95076
226,WASHINGTON HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$17,449.70 ",2000 MOWRY AVE,FREMONT,CA,94538
227,SEQUOIA HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$17,435.57 ",170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062
228,PALMDALE REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,202.03 ",38600 MEDICAL CENTER DRIVE,PALMDALE,CA,93552
229,ALAMEDA HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$18,140.00 ",2070 CLINTON AVE,ALAMEDA,CA,94501
230,SHARP CHULA VISTA MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$17,288.66 ",751 MEDICAL CENTER COURT,CHULA VISTA,CA,91911
231,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,032.50 ",ONE HOAG DRIVE,NEWPORT BEACH,CA,92663
232,FEATHER RIVER HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,418.32 ",5974 PENTZ ROAD,PARADISE,CA,95969
233,AHMC ANAHEIM REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,345.23 ",1111 W LA PALMA AVENUE,ANAHEIM,CA,92801
234,SAN FRANCISCO GENERAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$33,777.27 ",1001 POTRERO AVENUE,SAN FRANCISCO,CA,94110
235,GARDEN GROVE HOSPITAL & MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$22,238.23 ",12601 GARDEN GROVE BLVD,GARDEN GROVE,CA,92843
236,POMONA VALLEY HOSPITAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$19,837.13 ",1798 N GAREY AVE,POMONA,CA,91767
237,FRENCH HOSPITAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,356.12 ",1911 JOHNSON AVE,SAN LUIS OBISPO,CA,93401
238,SHARP CORONADO HOSPITAL AND HLTHCR CTR,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,770.75 ",250 PROSPECT PLACE,CORONADO,CA,92118
239,PROVIDENCE SAINT JOSEPH MEDICAL CTR,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,789.28 ",501 SOUTH BUENA VISTA,BURBANK,CA,91505
240,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,899.58 ",2975 N SYCAMORE DR,SIMI VALLEY,CA,93065
241,METHODIST HOSPITAL OF SOUTHERN CA,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$17,055.56 ",300 W HUNTINGTON DR,ARCADIA,CA,91006
242,GLENDALE ADVENTIST MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$19,747.41 ",1509 E WILSON TERRACE,GLENDALE,CA,91206
243,DOMINICAN HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$19,731.75 ",1555 SOQUEL DRIVE,SANTA CRUZ,CA,95065
244,DESERT REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,844.18 ",1150 NORTH INDIAN CANYON DRIVE,PALM SPRINGS,CA,92262
245,NATIVIDAD MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$27,657.57 ",1441 CONSTITUTION BOULEVARD,SALINAS,CA,93906
